student_id,school_id,school_type,gender,marriage_status,physical_disability,district,area_type,wealth_level,age,distance_to_school,library_access,internet_access,attendance_rate,academic_score,class_repetition,education_level,dropout
STU-003527,SCH-395,Public,Female,Single,0,Lalitpur,Urban,Middle,7,1.9,0,0,66%,2.4,0,Primary,1
STU-009188,SCH-044,Private,Male,Single,0,Sindhuli,Rural,Richest,8,1.6,0,1,62%,2.4,0,Primary,0
STU-002923,SCH-039,Public,Male,Single,0,Ramechhap,Urban,Second,10,3.91,1,1,50%,1.6,0,Lower Secondary,1
STU-007912,SCH-248,Public,Female,Single,0,Rasuwa,Rural,Poorest,10,3.77,1,0,75%,2.4,0,Lower Secondary,0
STU-007202,SCH-155,Public,Female,Single,0,Chitwan,Rural,Second,5,0.39,0,1,54%,2.8,0,Primary,0
STU-000304,SCH-033,Private,Male,Single,0,Makwanpur,Urban,Poorest,8,1.66,0,0,55%,2.8,0,Primary,1
STU-000077,SCH-442,Public,Male,Single,0,Ramechhap,Rural,Middle,10,1.11,0,0,65%,2,0,Lower Secondary,1
STU-006755,SCH-451,Public,Male,Single,0,Makwanpur,Rural,Fourth,12,1.86,0,1,89%,2.8,2,Lower Secondary,0
STU-008630,SCH-279,Private,Male,Single,0,Dhading,Rural,Poorest,8,1.52,0,0,62%,2.8,0,Primary,0
STU-007743,SCH-208,Private,Male,Single,0,Sindhupalchok,Rural,Fourth,9,0.59,0,0,71%,2.8,2,Primary,0
STU-008215,SCH-235,Public,Female,Single,0,Kathmandu,Urban,Middle,10,3.2,1,1,76%,3.2,2,Lower Secondary,0
STU-001776,SCH-255,Public,Female,Single,0,Makwanpur,Rural,Poorest,10,2.51,0,1,40%,2,0,Lower Secondary,1
STU-003474,SCH-195,Public,Female,Single,0,Ramechhap,Urban,Second,9,0.16,1,0,46%,2,0,Primary,1
STU-008362,SCH-328,Public,Female,Single,0,Sindhuli,Rural,Middle,8,0.29,0,0,74%,3.2,2,Primary,0
STU-001473,SCH-207,Public,Male,Single,0,Lalitpur,Urban,Poorest,11,3.41,1,1,73%,2.4,2,Lower Secondary,1
STU-005101,SCH-311,Private,Female,Single,0,Kathmandu,Urban,Fourth,14,3.36,1,0,84%,2.8,0,Upper Secondary,0
STU-006766,SCH-211,Public,Male,Single,0,Kathmandu,Urban,Poorest,11,3.82,1,1,71%,3.2,0,Lower Secondary,0
STU-004930,SCH-109,Private,Male,Single,0,Makwanpur,Rural,Middle,7,1.91,0,1,40%,2.8,0,Primary,1
STU-006330,SCH-124,Public,Female,Single,0,Dolakha,Urban,Richest,8,0.39,1,1,75%,3.2,1,Primary,0
STU-002610,SCH-122,Public,Male,Single,0,Nuwakot,Rural,Middle,13,3.05,0,0,62%,2,0,Upper Secondary,1
STU-000004,SCH-380,Public,Male,Single,0,Dhading,Rural,Poorest,8,0.94,0,1,47%,2,0,Primary,1
STU-000857,SCH-069,Public,Female,Single,0,Chitwan,Urban,Second,9,1.88,0,1,51%,2,0,Primary,1
STU-000625,SCH-084,Public,Female,Single,0,Nuwakot,Rural,Middle,8,0.75,0,1,58%,2.4,0,Primary,1
STU-000669,SCH-338,Public,Female,Single,0,Lalitpur,Urban,Second,6,1.72,1,0,55%,2,0,Primary,1
STU-008922,SCH-383,Public,Male,Single,0,Ramechhap,Rural,Poorest,8,0.65,0,0,66%,2.8,0,Primary,0
STU-009697,SCH-083,Public,Male,Single,0,Ramechhap,Rural,Richest,11,3.09,1,0,72%,3.2,0,Lower Secondary,0
STU-006969,SCH-430,Public,Female,Single,0,Dolakha,Urban,Middle,14,2.97,1,1,88%,3.6,0,Upper Secondary,0
STU-006497,SCH-165,Public,Male,Single,0,Nuwakot,Rural,Fourth,14,1.82,0,1,59%,3.2,0,Upper Secondary,0
STU-007421,SCH-064,Public,Male,Single,0,Sindhupalchok,Rural,Second,7,1.85,0,1,64%,2.8,0,Primary,0
STU-000451,SCH-096,Public,Male,Single,0,Bhaktapur,Urban,Second,8,1.9,0,1,47%,2.4,0,Primary,1
STU-001786,SCH-181,Public,Female,Single,1,Dhading,Rural,Fourth,7,1.12,0,0,40%,1.6,1,Primary,1
STU-002907,SCH-354,Public,Female,Single,0,Chitwan,Rural,Second,13,5.23,0,1,45%,2.4,0,Upper Secondary,1
STU-008305,SCH-084,Public,Male,Single,0,Dolakha,Rural,Second,14,5.08,0,1,72%,3.2,0,Upper Secondary,0
STU-007493,SCH-316,Public,Male,Single,0,Ramechhap,Rural,Second,9,1.43,0,0,63%,2.8,0,Primary,0
STU-006101,SCH-312,Private,Male,Single,0,Nuwakot,Rural,Second,6,0.77,0,1,73%,2.8,0,Primary,0
STU-004505,SCH-260,Private,Female,Single,0,Lalitpur,Rural,Second,6,1.38,0,1,40%,1.6,0,Primary,1
STU-005054,SCH-322,Private,Male,Single,0,Chitwan,Rural,Richest,7,1.24,0,0,79%,3.2,0,Primary,0
STU-005206,SCH-314,Public,Female,Single,0,Bhaktapur,Rural,Second,6,1.37,1,0,66%,2.4,0,Primary,0
STU-005207,SCH-312,Public,Male,Single,0,Kathmandu,Urban,Richest,10,2.15,0,1,72%,3.2,0,Lower Secondary,0
STU-004831,SCH-106,Public,Male,Single,0,Nuwakot,Rural,Poorest,10,3.74,0,1,41%,2,0,Lower Secondary,1
STU-004085,SCH-236,Public,Female,Single,0,Ramechhap,Rural,Fourth,5,1.42,0,0,69%,1.6,0,Primary,1
STU-003205,SCH-127,Private,Female,Single,0,Sindhupalchok,Rural,Poorest,9,1.78,0,1,53%,1.6,1,Primary,1
STU-007111,SCH-200,Public,Female,Single,0,Bhaktapur,Urban,Second,10,0.54,0,1,59%,3.2,0,Lower Secondary,0
STU-000331,SCH-068,Public,Female,Single,0,Nuwakot,Urban,Fourth,8,0.63,1,1,63%,2.4,2,Primary,1
STU-004958,SCH-440,Private,Female,Single,0,Bhaktapur,Urban,Poorest,8,1.4,1,1,57%,2.4,0,Primary,1
STU-003034,SCH-072,Private,Female,Single,0,Nuwakot,Rural,Middle,7,1.18,0,0,53%,2,0,Primary,1
STU-009920,SCH-155,Public,Male,Single,0,Chitwan,Rural,Poorest,6,0.85,0,0,70%,2.8,0,Primary,0
STU-009039,SCH-423,Public,Male,Single,0,Sindhupalchok,Rural,Middle,10,1.01,0,0,66%,2.8,0,Lower Secondary,0
STU-000648,SCH-404,Public,Male,Single,0,Sindhuli,Rural,Fourth,12,1.67,0,1,57%,2,0,Lower Secondary,1
STU-009103,SCH-295,Public,Female,Single,0,Bhaktapur,Rural,Middle,8,1.48,0,1,98%,3.2,0,Primary,0
STU-003772,SCH-038,Public,Male,Single,0,Sindhuli,Rural,Richest,13,1.93,0,1,54%,1.6,0,Upper Secondary,1
STU-009363,SCH-362,Private,Female,Single,0,Dolakha,Rural,Second,8,0.47,0,1,72%,2.8,0,Primary,0
STU-004211,SCH-440,Public,Male,Single,0,Sindhupalchok,Rural,Richest,12,3.4,0,0,40%,2,1,Lower Secondary,1
STU-008835,SCH-428,Public,Male,Single,0,Chitwan,Rural,Richest,7,1.96,0,1,91%,2.8,0,Primary,0
STU-008700,SCH-203,Public,Female,Single,0,Ramechhap,Rural,Fourth,10,3.12,1,0,86%,3.6,0,Lower Secondary,0
STU-001796,SCH-338,Private,Male,Single,0,Sindhuli,Urban,Richest,10,3.29,1,1,81%,2.4,0,Lower Secondary,1
STU-008356,SCH-238,Public,Male,Single,0,Nuwakot,Rural,Richest,8,0.36,0,0,87%,3.2,0,Primary,0
STU-002317,SCH-236,Public,Female,Single,1,Chitwan,Urban,Middle,13,3.27,1,1,40%,2.4,0,Upper Secondary,1
STU-004186,SCH-042,Public,Male,Single,0,Lalitpur,Urban,Fourth,5,1.01,1,0,67%,2,1,Primary,1
STU-008828,SCH-165,Public,Female,Single,0,Ramechhap,Rural,Middle,17,4.96,0,0,88%,3.2,0,Upper Secondary,0
STU-008744,SCH-178,Public,Male,Single,0,Rasuwa,Rural,Middle,14,5.08,1,1,82%,2.8,0,Upper Secondary,0
STU-008671,SCH-022,Private,Male,Single,0,Bhaktapur,Rural,Second,5,0.24,0,0,75%,2.8,0,Primary,0
STU-004769,SCH-235,Public,Male,Single,0,Makwanpur,Rural,Poorest,5,1.53,0,0,40%,2,0,Primary,1
STU-002914,SCH-467,Public,Female,Single,0,Dolakha,Rural,Second,7,1.45,0,0,43%,1.6,0,Primary,1
STU-009872,SCH-275,Public,Male,Single,0,Dolakha,Urban,Poorest,7,0.86,1,1,76%,2.8,1,Primary,0
STU-009894,SCH-085,Public,Male,Single,0,Makwanpur,Urban,Second,17,2.97,1,0,66%,2.8,0,Upper Secondary,0
STU-002076,SCH-034,Public,Female,Single,0,Bhaktapur,Urban,Poorest,6,1.92,1,1,62%,2,2,Primary,1
STU-004303,SCH-482,Public,Female,Single,0,Dhading,Rural,Richest,9,0.31,1,0,49%,1.6,0,Primary,1
STU-005823,SCH-108,Public,Male,Single,0,Ramechhap,Rural,Second,12,3.87,0,0,61%,3.2,2,Lower Secondary,0
STU-004964,SCH-220,Public,Male,Single,0,Makwanpur,Urban,Middle,13,1.21,0,0,56%,2,0,Upper Secondary,1
STU-008160,SCH-080,Public,Male,Single,0,Lalitpur,Urban,Poorest,9,1.55,1,1,81%,3.6,0,Primary,0
STU-004776,SCH-262,Public,Female,Single,0,Dhading,Rural,Poorest,12,0.67,0,1,44%,2.4,0,Lower Secondary,1
STU-007750,SCH-369,Public,Female,Single,0,Dolakha,Rural,Second,9,1.17,1,0,58%,3.2,0,Primary,0
STU-009476,SCH-444,Public,Male,Single,0,Ramechhap,Rural,Middle,7,1.18,0,0,83%,3.2,0,Primary,0
STU-003318,SCH-234,Public,Female,Single,0,Nuwakot,Urban,Richest,15,4.84,1,1,69%,2.8,0,Upper Secondary,1
STU-001356,SCH-120,Public,Female,Single,0,Nuwakot,Rural,Fourth,5,1.66,1,0,64%,2.4,0,Primary,1
STU-005506,SCH-128,Public,Male,Single,0,Sindhupalchok,Urban,Poorest,11,1.99,1,1,93%,3.2,0,Lower Secondary,0
STU-001731,SCH-280,Private,Male,Single,0,Kathmandu,Urban,Fourth,9,0.9,1,1,59%,2.4,0,Primary,1
STU-006647,SCH-344,Public,Female,Single,0,Kathmandu,Urban,Richest,10,3.69,1,1,89%,3.6,0,Lower Secondary,0
STU-009861,SCH-476,Public,Male,Single,0,Lalitpur,Urban,Middle,7,1.08,1,1,83%,3.2,0,Primary,0
STU-004140,SCH-211,Public,Female,Single,0,Bhaktapur,Urban,Poorest,7,0.2,1,1,59%,2,0,Primary,1
STU-005124,SCH-007,Private,Male,Single,0,Ramechhap,Urban,Middle,7,0.8,1,1,70%,3.2,0,Primary,0
STU-000001,SCH-328,Public,Female,Single,0,Makwanpur,Rural,Middle,7,0.3,0,1,42%,2,0,Primary,1
STU-000544,SCH-108,Private,Male,Single,0,Sindhuli,Urban,Fourth,9,1.69,1,1,80%,2.8,0,Primary,1
STU-006907,SCH-494,Private,Female,Single,0,Makwanpur,Rural,Richest,8,1.75,0,1,93%,3.6,0,Primary,0
STU-003465,SCH-479,Public,Male,Single,0,Kathmandu,Rural,Richest,7,0.72,1,1,46%,2.4,0,Primary,1
STU-003024,SCH-359,Public,Female,Single,0,Dolakha,Rural,Middle,11,1.47,0,1,64%,2.4,0,Lower Secondary,1
STU-007262,SCH-196,Public,Female,Single,0,Kathmandu,Urban,Fourth,17,4.25,0,1,79%,3.2,0,Upper Secondary,0
STU-009516,SCH-021,Public,Male,Single,0,Lalitpur,Urban,Fourth,13,5.18,1,1,85%,3.2,1,Upper Secondary,0
STU-007873,SCH-364,Private,Female,Single,0,Bhaktapur,Urban,Middle,15,4.74,1,1,89%,2.8,0,Upper Secondary,0
STU-002535,SCH-044,Public,Female,Single,0,Nuwakot,Rural,Fourth,9,1.78,0,0,40%,2,0,Primary,1
STU-000132,SCH-421,Public,Male,Single,0,Sindhuli,Rural,Poorest,16,5.73,0,1,40%,2,0,Upper Secondary,1
STU-003705,SCH-341,Public,Male,Single,0,Chitwan,Rural,Middle,13,2,0,1,46%,1.6,0,Upper Secondary,1
STU-001373,SCH-466,Public,Male,Single,0,Nuwakot,Rural,Fourth,12,3.89,1,1,58%,2,0,Lower Secondary,1
STU-004713,SCH-250,Public,Male,Single,0,Ramechhap,Rural,Poorest,9,1.47,0,0,40%,1.6,1,Primary,1
STU-005545,SCH-434,Public,Male,Single,0,Sindhuli,Urban,Richest,6,1.12,0,1,87%,3.2,0,Primary,0
STU-004114,SCH-071,Public,Female,Single,0,Lalitpur,Urban,Poorest,5,0.5,1,0,54%,2,0,Primary,1
STU-004099,SCH-329,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,7,0.97,0,0,52%,2.4,2,Primary,1
STU-000593,SCH-221,Public,Male,Single,0,Rasuwa,Rural,Middle,7,0.92,0,0,57%,2.4,0,Primary,1
STU-008709,SCH-244,Public,Female,Single,0,Dhading,Rural,Richest,5,1.72,0,0,59%,3.2,0,Primary,0
STU-003048,SCH-453,Public,Male,Single,0,Makwanpur,Urban,Richest,6,0.19,1,1,60%,3.2,0,Primary,1
STU-003888,SCH-470,Public,Male,Single,0,Sindhuli,Rural,Middle,14,2.5,1,1,57%,2.4,0,Upper Secondary,1
STU-002146,SCH-288,Public,Male,Single,0,Dhading,Rural,Fourth,10,0.69,0,1,69%,2.4,0,Lower Secondary,1
STU-007048,SCH-364,Public,Male,Single,0,Sindhuli,Rural,Richest,8,0.18,0,0,76%,3.2,0,Primary,0
STU-003106,SCH-434,Public,Male,Single,0,Rasuwa,Rural,Middle,9,1.82,0,0,53%,2,0,Primary,1
STU-009234,SCH-023,Public,Male,Single,0,Makwanpur,Rural,Fourth,13,5.52,1,1,79%,3.6,0,Upper Secondary,0
STU-002770,SCH-341,Public,Female,Single,0,Kathmandu,Rural,Middle,13,1.11,0,1,57%,1.6,0,Upper Secondary,1
STU-005222,SCH-255,Private,Female,Single,0,Ramechhap,Rural,Poorest,8,1.85,0,0,62%,3.2,0,Primary,0
STU-005145,SCH-035,Private,Male,Single,0,Dhading,Rural,Middle,7,0.57,0,0,61%,3.2,1,Primary,0
STU-008268,SCH-412,Private,Female,Single,0,Dhading,Rural,Fourth,8,1.71,1,0,83%,2.8,0,Primary,0
STU-003938,SCH-387,Public,Male,Single,0,Kathmandu,Urban,Middle,9,0.8,1,1,58%,2.4,0,Primary,1
STU-007221,SCH-213,Public,Female,Single,1,Sindhupalchok,Rural,Richest,10,3.37,0,0,77%,3.2,0,Lower Secondary,0
STU-008440,SCH-159,Private,Male,Single,0,Bhaktapur,Urban,Second,13,3.57,1,1,83%,3.2,0,Upper Secondary,0
STU-000317,SCH-118,Public,Male,Single,0,Nuwakot,Rural,Richest,12,2.28,0,0,65%,2.4,0,Lower Secondary,1
STU-008070,SCH-132,Public,Female,Single,0,Sindhupalchok,Rural,Richest,7,1.61,0,0,70%,2.8,0,Primary,0
STU-002485,SCH-313,Public,Male,Single,0,Makwanpur,Rural,Middle,13,4.46,0,1,50%,2.8,0,Upper Secondary,1
STU-009874,SCH-107,Private,Male,Single,0,Rasuwa,Urban,Second,6,1.48,1,0,75%,3.2,1,Primary,0
STU-009575,SCH-129,Private,Male,Single,0,Makwanpur,Rural,Richest,8,0.32,0,0,82%,3.2,0,Primary,0
STU-008359,SCH-075,Public,Female,Single,1,Sindhuli,Rural,Second,12,0.51,1,0,69%,3.2,0,Lower Secondary,0
STU-001072,SCH-483,Public,Female,Single,0,Makwanpur,Rural,Second,11,1.81,0,0,40%,2,0,Lower Secondary,1
STU-001088,SCH-413,Public,Female,Single,0,Chitwan,Rural,Fourth,8,0.19,1,1,58%,2.4,0,Primary,1
STU-006086,SCH-400,Public,Male,Single,0,Bhaktapur,Urban,Middle,13,2.93,0,1,78%,2.8,0,Upper Secondary,0
STU-008342,SCH-146,Public,Male,Single,0,Rasuwa,Rural,Fourth,8,1.29,0,0,70%,3.2,0,Primary,0
STU-007812,SCH-273,Public,Male,Single,0,Ramechhap,Rural,Richest,10,2.56,0,1,79%,3.6,0,Lower Secondary,0
STU-008774,SCH-240,Public,Female,Single,0,Makwanpur,Rural,Poorest,9,1.73,0,0,56%,2.8,0,Primary,0
STU-008758,SCH-021,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,6,1.13,0,0,66%,2.8,0,Primary,0
STU-001693,SCH-184,Public,Male,Single,0,Bhaktapur,Urban,Poorest,9,0.14,0,1,61%,2,0,Primary,1
STU-004735,SCH-005,Public,Male,Single,0,Nuwakot,Rural,Second,14,2.33,0,1,41%,2,2,Upper Secondary,1
STU-003647,SCH-197,Public,Female,Single,0,Chitwan,Rural,Richest,8,1.75,0,1,40%,1.6,1,Primary,1
STU-001684,SCH-356,Public,Male,Single,0,Rasuwa,Rural,Richest,11,2.84,1,0,50%,2,0,Lower Secondary,1
STU-000009,SCH-378,Public,Male,Single,0,Bhaktapur,Urban,Second,13,4.91,1,1,52%,2.4,0,Upper Secondary,1
STU-006517,SCH-302,Public,Male,Single,0,Sindhupalchok,Urban,Richest,10,2.65,1,1,91%,3.2,0,Lower Secondary,0
STU-008730,SCH-331,Public,Female,Single,0,Bhaktapur,Urban,Richest,10,2.05,0,1,66%,3.2,0,Lower Secondary,0
STU-009162,SCH-177,Public,Male,Single,0,Ramechhap,Rural,Second,10,2.26,0,0,76%,3.2,0,Lower Secondary,0
STU-008502,SCH-156,Private,Female,Single,0,Lalitpur,Urban,Fourth,6,0.36,1,1,79%,3.6,0,Primary,0
STU-007932,SCH-118,Public,Male,Single,0,Dolakha,Rural,Poorest,12,1.16,0,0,58%,2.8,0,Lower Secondary,0
STU-005468,SCH-437,Public,Male,Single,0,Bhaktapur,Urban,Middle,7,0.12,1,1,87%,3.2,0,Primary,0
STU-003530,SCH-494,Public,Male,Single,0,Rasuwa,Rural,Second,9,0.97,0,1,40%,2,0,Primary,1
STU-006548,SCH-010,Public,Female,Single,0,Ramechhap,Rural,Poorest,13,1.79,0,0,62%,2.8,0,Upper Secondary,0
STU-009089,SCH-077,Public,Male,Single,0,Dolakha,Rural,Middle,9,0.33,0,0,79%,2.8,0,Primary,0
STU-008297,SCH-129,Private,Male,Single,0,Kathmandu,Urban,Second,14,3.57,1,1,75%,3.2,0,Upper Secondary,0
STU-009135,SCH-203,Private,Female,Single,0,Dolakha,Rural,Poorest,9,1.45,1,1,68%,2.8,0,Primary,0
STU-007445,SCH-083,Public,Male,Single,0,Dhading,Rural,Poorest,19,5.63,0,0,75%,2.8,0,Upper Secondary,0
STU-008521,SCH-154,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,5,0.7,0,1,68%,2.8,0,Primary,0
STU-007455,SCH-410,Public,Female,Single,0,Kathmandu,Urban,Poorest,7,0.81,1,1,55%,3.2,0,Primary,0
STU-007517,SCH-431,Public,Female,Single,0,Chitwan,Rural,Poorest,10,1.09,0,0,54%,2.8,0,Lower Secondary,0
STU-007645,SCH-053,Public,Male,Single,0,Sindhuli,Rural,Middle,10,0.94,0,0,92%,3.2,0,Lower Secondary,0
STU-006162,SCH-209,Private,Male,Single,0,Dhading,Rural,Poorest,9,1.98,0,0,63%,2.4,0,Primary,0
STU-007745,SCH-497,Private,Male,Single,0,Dolakha,Rural,Second,8,1.85,1,0,66%,2.8,0,Primary,0
STU-009588,SCH-362,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,6,1.51,0,1,81%,3.2,0,Primary,0
STU-008120,SCH-048,Public,Female,Single,0,Lalitpur,Urban,Poorest,7,1.51,1,1,82%,3.2,0,Primary,0
STU-006968,SCH-222,Public,Female,Single,0,Rasuwa,Rural,Poorest,6,1.44,0,0,73%,2.4,0,Primary,0
STU-005719,SCH-076,Private,Female,Single,0,Lalitpur,Urban,Fourth,8,1.1,1,1,76%,4,0,Primary,0
STU-000578,SCH-005,Public,Female,Single,0,Nuwakot,Rural,Fourth,10,3.06,0,1,62%,2.4,0,Lower Secondary,1
STU-004152,SCH-346,Public,Female,Single,0,Chitwan,Rural,Poorest,13,5.43,0,0,40%,1.6,0,Upper Secondary,1
STU-009149,SCH-166,Private,Male,Single,0,Sindhupalchok,Urban,Richest,13,2.52,1,1,86%,3.2,0,Upper Secondary,0
STU-004892,SCH-451,Public,Male,Single,0,Nuwakot,Urban,Poorest,8,0.21,1,1,51%,2.8,0,Primary,1
STU-003687,SCH-114,Private,Male,Single,0,Dhading,Rural,Poorest,8,0.44,0,1,40%,1.6,0,Primary,1
STU-008284,SCH-216,Private,Female,Single,0,Dhading,Rural,Fourth,13,4.04,0,0,70%,2.8,0,Upper Secondary,0
STU-005929,SCH-422,Public,Male,Single,0,Sindhuli,Rural,Poorest,12,1.39,0,1,75%,2.8,0,Lower Secondary,0
STU-002603,SCH-370,Public,Male,Single,0,Sindhuli,Rural,Second,9,0.91,0,0,40%,1.6,0,Primary,1
STU-005050,SCH-226,Public,Male,Single,1,Nuwakot,Urban,Fourth,7,1.11,1,1,73%,3.6,2,Primary,0
STU-005799,SCH-480,Public,Male,Single,1,Kathmandu,Urban,Richest,11,3.16,1,1,87%,3.2,1,Lower Secondary,0
STU-009401,SCH-382,Private,Male,Single,0,Sindhupalchok,Rural,Poorest,7,0.98,0,0,70%,3.6,0,Primary,0
STU-006028,SCH-086,Public,Female,Single,0,Kathmandu,Rural,Richest,13,5.3,0,0,69%,3.2,0,Upper Secondary,0
STU-008800,SCH-453,Public,Male,Single,0,Kathmandu,Urban,Middle,9,1.02,0,0,83%,2.8,0,Primary,0
STU-002974,SCH-014,Public,Male,Single,1,Rasuwa,Rural,Fourth,7,0.81,0,0,43%,1.6,2,Primary,1
STU-003397,SCH-215,Public,Male,Single,0,Rasuwa,Urban,Richest,10,2.9,1,1,61%,2.4,0,Lower Secondary,1
STU-000966,SCH-200,Public,Male,Single,0,Sindhuli,Rural,Fourth,11,1.37,0,1,63%,2,0,Lower Secondary,1
STU-009341,SCH-079,Private,Female,Single,0,Rasuwa,Urban,Poorest,6,0.9,1,1,66%,3.2,0,Primary,0
STU-004673,SCH-199,Public,Female,Single,0,Dhading,Rural,Second,14,5.69,0,1,40%,1.6,0,Upper Secondary,1
STU-008619,SCH-170,Public,Female,Single,0,Ramechhap,Rural,Middle,11,0.96,0,0,70%,2.8,0,Lower Secondary,0
STU-004398,SCH-370,Private,Male,Single,0,Sindhuli,Urban,Middle,5,0.93,1,1,75%,2.4,0,Primary,1
STU-002621,SCH-123,Public,Male,Single,0,Nuwakot,Rural,Richest,8,1.77,0,0,64%,2,0,Primary,1
STU-007302,SCH-108,Public,Male,Single,0,Bhaktapur,Rural,Middle,7,0.48,0,0,77%,3.2,0,Primary,0
STU-005606,SCH-401,Public,Female,Single,0,Dhading,Urban,Second,13,1.47,1,1,74%,3.6,0,Upper Secondary,0
STU-005787,SCH-017,Public,Male,Single,0,Dhading,Urban,Fourth,9,1.99,1,1,80%,3.6,0,Primary,0
STU-008024,SCH-208,Private,Female,Single,0,Makwanpur,Rural,Richest,10,2.56,0,0,80%,3.2,0,Lower Secondary,0
STU-002393,SCH-488,Public,Female,Married,0,Sindhupalchok,Rural,Second,15,4.95,0,0,40%,1.6,0,Upper Secondary,1
STU-008947,SCH-478,Public,Male,Single,0,Dhading,Rural,Second,6,0.75,0,1,68%,3.2,0,Primary,0
STU-000336,SCH-296,Public,Male,Single,0,Ramechhap,Rural,Poorest,8,1.39,0,0,41%,1.6,0,Primary,1
STU-006635,SCH-021,Public,Female,Single,0,Bhaktapur,Rural,Fourth,10,1.38,0,0,66%,2.8,0,Lower Secondary,0
STU-002869,SCH-226,Public,Male,Single,0,Chitwan,Rural,Poorest,8,1.75,0,0,40%,1.6,1,Primary,1
STU-004873,SCH-165,Private,Male,Single,0,Ramechhap,Urban,Fourth,8,0.53,0,1,59%,2.8,0,Primary,1
STU-003551,SCH-394,Public,Female,Single,0,Makwanpur,Rural,Richest,8,0.93,0,1,68%,2,0,Primary,1
STU-003843,SCH-097,Private,Male,Single,0,Kathmandu,Rural,Poorest,8,1.54,0,1,47%,2,0,Primary,1
STU-005825,SCH-355,Public,Male,Single,0,Ramechhap,Rural,Fourth,9,1.57,1,1,63%,3.6,0,Primary,0
STU-001454,SCH-211,Public,Female,Single,0,Ramechhap,Rural,Richest,7,0.71,0,1,64%,2.4,0,Primary,1
STU-002311,SCH-204,Public,Male,Single,0,Lalitpur,Urban,Middle,8,0.58,1,1,74%,2.8,0,Primary,1
STU-009407,SCH-379,Private,Female,Single,1,Nuwakot,Rural,Middle,5,0.35,0,0,56%,2.8,0,Primary,0
STU-005815,SCH-344,Private,Male,Single,0,Kathmandu,Urban,Richest,10,3.88,1,1,87%,3.2,1,Lower Secondary,0
STU-009309,SCH-321,Private,Female,Single,0,Kathmandu,Rural,Richest,10,3.63,1,0,81%,3.2,0,Lower Secondary,0
STU-000790,SCH-377,Private,Male,Single,0,Dhading,Rural,Second,10,3.92,0,1,40%,2,0,Lower Secondary,1
STU-005984,SCH-212,Private,Male,Single,0,Chitwan,Urban,Second,5,1.82,1,1,74%,3.2,0,Primary,0
STU-005607,SCH-366,Private,Female,Single,0,Dolakha,Rural,Richest,7,1.5,0,1,95%,2.8,1,Primary,0
STU-006217,SCH-091,Public,Male,Single,0,Rasuwa,Rural,Poorest,9,0.56,0,0,67%,2.8,0,Primary,0
STU-007579,SCH-457,Public,Female,Single,0,Kathmandu,Rural,Second,13,5.2,0,0,68%,3.2,1,Upper Secondary,0
STU-001184,SCH-354,Public,Female,Single,0,Dolakha,Rural,Fourth,7,1.42,0,0,51%,2,0,Primary,1
STU-005522,SCH-206,Public,Female,Single,0,Chitwan,Rural,Fourth,9,1.46,1,0,65%,3.2,0,Primary,0
STU-005969,SCH-116,Private,Female,Single,0,Bhaktapur,Rural,Richest,15,2.07,0,0,70%,3.2,0,Upper Secondary,0
STU-008763,SCH-151,Public,Male,Single,0,Sindhuli,Rural,Poorest,10,1.36,0,0,68%,3.2,0,Lower Secondary,0
STU-008236,SCH-281,Public,Male,Single,0,Dolakha,Rural,Fourth,10,1.05,0,0,64%,2.8,0,Lower Secondary,0
STU-008704,SCH-497,Public,Female,Single,0,Lalitpur,Urban,Fourth,10,2.91,1,1,94%,3.2,0,Lower Secondary,0
STU-006609,SCH-426,Public,Female,Single,0,Sindhuli,Rural,Middle,13,2.81,0,0,74%,3.2,0,Upper Secondary,0
STU-002821,SCH-357,Public,Female,Single,0,Kathmandu,Urban,Middle,14,4.41,1,0,66%,2.4,0,Upper Secondary,1
STU-002261,SCH-140,Public,Female,Single,0,Makwanpur,Rural,Fourth,8,1.57,0,1,58%,2.4,0,Primary,1
STU-000783,SCH-110,Public,Male,Single,0,Lalitpur,Urban,Second,6,0.49,1,1,52%,2.4,0,Primary,1
STU-006203,SCH-422,Public,Male,Single,0,Kathmandu,Urban,Fourth,7,0.69,1,0,81%,3.6,0,Primary,0
STU-002413,SCH-322,Private,Female,Single,0,Rasuwa,Rural,Second,11,1.97,0,0,40%,2,1,Lower Secondary,1
STU-006998,SCH-391,Public,Female,Single,0,Lalitpur,Rural,Middle,12,2.62,0,0,72%,2.8,1,Lower Secondary,0
STU-001157,SCH-167,Private,Female,Single,0,Bhaktapur,Urban,Richest,10,2.68,1,1,75%,2,0,Lower Secondary,1
STU-008108,SCH-162,Public,Female,Single,0,Bhaktapur,Rural,Poorest,12,3.01,0,0,75%,2.8,0,Lower Secondary,0
STU-005806,SCH-178,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,13,1.68,1,0,62%,2.8,0,Upper Secondary,0
STU-001703,SCH-093,Public,Male,Single,0,Rasuwa,Rural,Fourth,12,2.68,1,0,60%,2.8,1,Lower Secondary,1
STU-002493,SCH-397,Public,Male,Single,0,Dhading,Rural,Poorest,5,1.23,0,1,45%,1.6,0,Primary,1
